conglomerado;panelm;estrato;ciudad;id_canton;id_prov
508;41;2411;240153;2401;24
1502;27;2411;240153;2401;24
900201;26;2429;240153;2401;24
900402;37;2429;240153;2401;24
900301;29;2429;240153;2401;24
1602;41;2412;240153;2401;24
900502;41;2429;240153;2401;24
1002;42;2411;240153;2401;24
1302;25;2412;240153;2401;24
1104;32;2411;240154;2401;24
904;29;2411;240154;2401;24
900401;34;2429;240154;2401;24
2603;32;2411;240154;2401;24
201;31;2412;240154;2401;24
900403;41;2429;240154;2401;24
1201;25;2411;240154;2401;24
900303;35;2429;240154;2401;24
905;32;2411;240154;2401;24
900302;26;2429;240154;2401;24
1802;34;2411;240154;2401;24
403;27;2412;240156;2401;24
2602;35;2413;240250;2402;24
5901;34;2413;240250;2402;24
12202;32;2413;240250;2402;24
11001;25;2413;240250;2402;24
1601;32;2412;240250;2402;24
10902;29;2413;240250;2402;24
13904;31;2411;240250;2402;24
4801;26;2413;240250;2402;24
3003;31;2411;240250;2402;24
1902;31;2413;240250;2402;24
3604;26;2413;240250;2402;24
11402;29;2412;240250;2402;24
504;28;2411;240250;2402;24
10103;37;2412;240250;2402;24
7503;37;2411;240250;2402;24
13002;42;2412;240250;2402;24
12201;26;2413;240250;2402;24
3202;26;2411;240250;2402;24
4702;25;2412;240250;2402;24
1801;27;2413;240250;2402;24
14103;42;2413;240250;2402;24
12805;41;2412;240250;2402;24
11901;32;2412;240250;2402;24
1804;29;2413;240250;2402;24
2105;32;2413;240250;2402;24
5401;29;2413;240250;2402;24
12701;31;2412;240250;2402;24
8702;31;2413;240250;2402;24
7205;29;2412;240250;2402;24
12401;31;2412;240250;2402;24
5402;28;2413;240250;2402;24
10904;34;2413;240250;2402;24
4506;27;2412;240250;2402;24
9602;28;2412;240250;2402;24
502;27;2411;240250;2402;24
7002;26;2412;240250;2402;24
15602;35;2412;240250;2402;24
601;42;2411;240250;2402;24
6102;35;2412;240250;2402;24
12302;34;2411;240250;2402;24
12203;41;2413;240250;2402;24
2505;34;2412;240250;2402;24
13804;37;2413;240250;2402;24
8503;26;2412;240250;2402;24
9905;27;2412;240250;2402;24
9804;37;2412;240250;2402;24
1404;25;2413;240350;2403;24
3802;41;2413;240350;2403;24
3002;37;2411;240350;2403;24
4101;42;2413;240350;2403;24
3106;35;2413;240350;2403;24
3504;35;2411;240350;2403;24
2502;25;2412;240350;2403;24
2201;25;2413;240350;2403;24
4301;27;2413;240350;2403;24
2401;32;2413;240350;2403;24
3005;28;2411;240350;2403;24
1104;42;2411;240351;2403;24
2304;34;2412;240352;2403;24
605;37;2412;240352;2403;24
2503;34;2413;240352;2403;24
404;37;2411;240352;2403;24
2105;41;2411;240352;2403;24
1803;35;2412;240352;2403;24
2904;35;2411;240352;2403;24
406;28;2411;240352;2403;24
3202;37;2413;240352;2403;24
